1.347
1.950
2.554
3.158
3.762
4.365
4.992
5.642
6.246
6.850
7.546
8.081
8.615
9.149
9.752
10.356
10.960
11.540
12.144
12.841
13.537
14.141
14.652
15.256
15.859
16.463
17.067
17.647
18.251
18.855
19.458
20.039
20.643
21.246
21.850
22.384
22.941
23.545
24.149
24.752
25.356
25.960
26.564
27.167
27.771
28.352
28.955
29.559
30.163
30.790
31.463
32.067
32.647
33.251
33.855
34.458
35.155
35.759
36.362
36.966
37.547
38.150
38.754
39.358
39.962
40.565
41.146
41.749
42.353
42.957
43.561
44.164
44.768
45.441
46.045
46.649
47.183
47.740
48.298
48.855
49.528
50.155
50.759
51.339
51.873
52.454
53.058
53.638
54.149
54.753
55.356
56.007
56.657
57.353
57.957
58.654
59.257
59.954
60.627
61.138
61.649
62.137
62.694
63.251
63.948
64.551
65.132
65.666
66.247
66.757
67.338
67.942
68.638
69.242
69.846
70.449
71.053
71.657
72.237
72.771
73.352
73.839
74.443
75.047
75.651
76.231
76.742
77.253
77.857
78.437
78.948
79.528
80.155
80.759
81.432
82.083
82.733
83.336
83.940
84.451
85.055
85.658
86.309
86.959
87.586
88.236
88.956
89.559
90.256
90.953
91.556
92.160
92.764
93.344
93.948
94.528
95.062
95.643
96.247
96.758
97.338
97.895
98.453
99.033
